gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000149295.13,DRD2,-10.707468953141912,-512.1905807631971,9.389379510762554e-27,0.0004370292175393911,2,2,,
ENSG00000233276.3,GPX1,9.555898640604141,28.83288376792302,1.2251597648574155e-21,0.10984161422028146,2,2,,
ENSG00000186470.13,BTN3A2,8.730375731269577,6.376495093203734,2.538279578684573e-18,1.8745706379193865,3,3,,
ENSG00000140564.11,FURIN,-7.749976220461581,-65.55586782617709,9.190975857571854e-15,0.013975829636556828,1,1,,
ENSG00000114316.12,USP4,-7.742705680490773,-572.6912030050886,9.732315292156009e-15,0.00018278665184379118,1,1,,
ENSG00000182179.12,UBA7,-7.732227983052077,-150.07355718908565,1.0568046269362743e-14,0.00265461135528316,1,2,,
ENSG00000145029.13,NICN1,7.656489252965107,54.94491921853728,1.9108473807952864e-14,0.019417990134376815,1,2,,
ENSG00000145020.15,AMT,-7.6089142098388525,-17.285583022975153,2.7640813991694773e-14,0.1937658822909256,2,2,,
ENSG00000186448.14,ZNF197,-7.4943110477619035,-26.548302728397694,6.664750268883143e-14,0.07968744569897268,2,2,,
ENSG00000177352.9,CCDC71,7.093870475242458,23.240396443525547,1.304121956449893e-12,0.09317071854504334,1,1,,
ENSG00000173421.16,CCDC36,-7.06332037794662,-33.04751940990259,1.6257030847972243e-12,0.04568147077791219,1,1,,
ENSG00000165379.13,LRFN5,6.934602906717111,176.55824501927498,4.073637826214671e-12,0.0015426492344372568,1,1,,
ENSG00000048828.16,FAM120A,-6.279567140132735,-473.88140998119786,3.395169554838985e-10,0.00017559820512306213,1,2,,
ENSG00000265055.1,AC145343.2,6.207925001813896,45.90354046089014,5.368876024362245e-10,0.018289446256254862,2,2,,
ENSG00000100372.14,SLC25A17,6.189487871218893,43.71187431013973,6.035999685332115e-10,0.020049824462751196,2,3,,
ENSG00000197062.11,ZSCAN26,6.107012816832258,8.751819547179814,1.0151309009908994e-09,0.4869237455690334,3,3,,
ENSG00000111801.15,BTN3A3,-6.0335434818618605,-50.43321792754556,1.6040280339891912e-09,0.014312369334316172,1,2,,
ENSG00000141452.9,C18orf8,6.01200136674164,15.20854254952565,1.832467773103638e-09,0.15626544282185537,2,2,,
ENSG00000143801.16,PSEN2,6.000628516019881,34.7963394337058,1.965552094102294e-09,0.029739000326081882,1,1,,
ENSG00000166896.7,ATP23,5.928825799672482,5.063437260674292,3.051085526442804e-09,1.371028598623275,2,2,,
ENSG00000178057.14,NDUFAF3,-5.889890625284334,-68.54109365969212,3.8645130256940675e-09,0.007384352165892816,1,1,,
ENSG00000168071.21,CCDC88B,5.889806371117968,11.747233536675585,3.866483746899388e-09,0.25138006234755844,2,2,,
ENSG00000100403.11,ZC3H7B,5.808187643353942,44.599052281333506,6.315271584647252e-09,0.016960162801415987,2,2,,
ENSG00000096654.15,ZNF184,-5.752202786178469,-31.412023627034102,8.808804495799976e-09,0.03353331938416039,2,2,,
ENSG00000164068.15,RNF123,5.710446488066162,42.539045306430666,1.1268016373419523e-08,0.018020409448054307,1,1,,
ENSG00000182272.11,B4GALNT4,5.702332420669719,24.774522609075056,1.181790735099292e-08,0.052977867528869536,2,2,,
ENSG00000170837.2,GPR27,5.701640933059122,14.722785389781134,1.1865957202057489e-08,0.1499753086114449,1,1,,
ENSG00000182481.8,KPNA2,-5.6578935131942085,-39.87412582262599,1.5324216110340787e-08,0.020133866695035585,1,1,,
ENSG00000101017.13,CD40,-5.655309896930565,-11.473184880406329,1.5556532862315044e-08,0.24296562440887626,2,2,,
ENSG00000204410.14,MSH5,5.590672901731967,36.330954648920624,2.261913254362355e-08,0.023679610104748925,2,2,,
ENSG00000182257.6,PRR34,5.588044120524352,50.92389757174654,2.2964130753560133e-08,0.012041383299568288,1,1,,
ENSG00000124201.14,ZNFX1,-5.512199931115698,-70.46417760521575,3.5437603474826836e-08,0.006119460663864826,3,3,,
ENSG00000149187.17,CELF1,5.506437371849334,187.49706905884204,3.661681440237803e-08,0.0008624867693348633,1,1,,
ENSG00000110536.13,PTPMT1,5.506437371849333,34.92571711059613,3.661681440237817e-08,0.0248571162932802,1,1,,
ENSG00000149292.16,TTC12,5.494901853573664,6.211437239478102,3.9092776740332484e-08,0.7825924910829534,2,3,,
ENSG00000054965.10,FAM168A,-5.416474139295168,-70.37494254013355,6.078577773347885e-08,0.005923757088649706,1,2,,
ENSG00000213533.11,TMEM110,-5.416353731682095,-34.86135835580922,6.082670645378288e-08,0.024139342054908336,1,1,,
ENSG00000134824.13,FADS2,5.394128674395943,64.73335495621733,6.885686271961816e-08,0.006943626827292877,1,1,,
ENSG00000111707.11,SUDS3,5.377479674759059,9.710415760134929,7.553573715772841e-08,0.30667749351581075,2,2,,
ENSG00000172575.11,RASGRP1,-5.342763773113365,-102.09368137610683,9.15400249565992e-08,0.0027386353938370525,1,1,,
ENSG00000197183.14,NOL4L,5.327507636758993,50.43785116770499,9.956959384593344e-08,0.01115668086296569,2,2,,
ENSG00000156395.12,SORCS3,-5.291840008153852,-2960289.632571839,1.210918070767217e-07,3.195545475966665e-12,1,1,,
ENSG00000166529.14,ZSCAN21,-5.285795471680891,-12.547013515023108,1.251596730205602e-07,0.17747614123101302,2,2,,
ENSG00000221883.2,ARIH2OS,5.249411961212796,257.1103466678975,1.5258550076897833e-07,0.0004168523029232177,1,1,,
ENSG00000178149.16,DALRD3,-5.249411961212796,-29.55177300586069,1.5258550076897833e-07,0.03155398600675933,1,1,,
ENSG00000178075.19,GRAMD1C,5.242408002900428,43.185118234086836,1.5849442093963652e-07,0.014736468154511335,1,1,,
ENSG00000162367.11,TAL1,5.242271841836712,29.868430401845178,1.586114583665731e-07,0.030804507803604473,1,1,,
ENSG00000055955.15,ITIH4,-5.206048512085618,-7.955012864508638,1.9290423466000327e-07,0.42828675995768645,2,3,,
ENSG00000168237.17,GLYCTK,5.1934520933624775,19.837564677369496,2.06430079359029e-07,0.06853865037289901,1,1,,
ENSG00000178467.17,P4HTM,-5.1572100309419575,-46.92289377093327,2.5065659129621353e-07,0.01207980885655651,1,1,,
ENSG00000181315.10,ZNF322,-5.129960090134022,-12.139891783167217,2.8980361455304184e-07,0.17856582394590814,1,3,,
ENSG00000214193.10,SH3D21,5.098139208053969,23.44349490197239,3.430085411590266e-07,0.047291018603664504,1,1,,
ENSG00000106261.16,ZKSCAN1,-5.091719191818159,-34.51224157996463,3.5483135377543055e-07,0.021766196878298564,2,2,,
ENSG00000198315.10,ZKSCAN8,5.077620048149749,21.917070770007562,3.821920227577951e-07,0.05367293940987266,1,2,,
ENSG00000124920.13,MYRF,5.065368944287432,57.089663116229204,4.0761012542218294e-07,0.00787240097119456,1,1,,
ENSG00000157837.15,SPPL3,-5.0311567154449,-19.08078789447,4.875294214518111e-07,0.06952533385808965,1,1,,
ENSG00000281649.1,EBLN3P,5.030904559296655,97.37718695161284,4.881711293187163e-07,0.0026691790536306796,1,1,,
ENSG00000260100.1,RP11-220I1.5,5.030904559296655,462.9816526652637,4.881711293187163e-07,0.00011807680553845983,1,1,,
ENSG00000183066.14,WBP2NL,5.000650038897708,9.7837683733217,5.71373430535672e-07,0.26124055626382275,1,2,,
ENSG00000146555.18,SDK1,-4.974157928614161,-18.90585038302743,6.553186931486123e-07,0.06922240860019312,1,2,,
ENSG00000016864.18,GLT8D1,4.972616718802412,31.3107558360633,6.605517653186181e-07,0.02522219439197777,2,2,,
ENSG00000135655.15,USP15,4.971704026914589,55.5775050384301,6.636697090196911e-07,0.008002255978895569,2,2,,
ENSG00000051825.14,MPHOSPH9,-4.92206084046937,-53.23693066497303,8.563757986360648e-07,0.008548067403557364,1,2,,
ENSG00000115840.13,SLC25A12,4.88654511418922,28.16049349283544,1.0262082094443207e-06,0.030110869930946367,1,1,,
ENSG00000163938.16,GNL3,4.877137501236505,22.576278184736896,1.0763640703034748e-06,0.046668657087894444,2,2,,
ENSG00000090975.12,PITPNM2,-4.8684410485752805,-572.6378143884874,1.1248206638246064e-06,7.228027299583058e-05,1,1,,
ENSG00000225518.2,LINC01703,4.860233791419781,17.772869109624732,1.1724720786414258e-06,0.07478237198660309,2,2,,
ENSG00000156453.13,PCDH1,4.854337284706057,405.22590292184435,1.2079000135212084e-06,0.00014350449322999217,2,2,,
ENSG00000168273.7,SMIM4,-4.819053418004687,-892.0750882531572,1.442409337909284e-06,2.918237658669812e-05,1,1,,
ENSG00000144306.14,SCRN3,-4.816869516783335,-49.627925984349396,1.4582798070798043e-06,0.009420577185625145,1,1,,
ENSG00000204444.10,APOM,4.807373640059336,41.941283053111015,1.5292601573193536e-06,0.013138092987917896,1,1,,
ENSG00000122574.10,WIPF3,4.8013235919466055,50.12041236023492,1.5762032603727282e-06,0.009176829921377066,2,2,,
ENSG00000102572.14,STK24,4.781563710292748,109.20253795032939,1.7393685894613605e-06,0.0019172309440334508,2,2,,
ENSG00000267325.1,LINC01415,-4.774173745677173,-43.14282309835737,1.8044654960245462e-06,0.01224557887122769,1,1,,
ENSG00000150961.14,SEC24D,4.76057835575568,85.48022121073156,1.9303896897207026e-06,0.003101616945099626,1,1,,
ENSG00000180596.7,HIST1H2BC,-4.736310671856876,-100.0673826741187,2.176438716863471e-06,0.0022402437885257207,1,1,,
ENSG00000173457.10,PPP1R14B,4.734968996985088,30.914859373486063,2.1908858678202406e-06,0.02345847246024615,1,1,,
ENSG00000261241.5,LINC02128,-4.734557447919707,-11.049916608212664,2.1953358537734265e-06,0.18358651599029854,2,2,,
ENSG00000183354.11,KIAA2026,4.728661518040807,321.6650909649796,2.2600479599254885e-06,0.00021610688005114655,1,1,,
ENSG00000115539.13,PDCL3,4.723744817077545,39.47579053004262,2.315409231264978e-06,0.014318950415860104,2,2,,
ENSG00000137312.14,FLOT1,-4.719539115296515,-9.535926932071073,2.363795914781465e-06,0.2449476912324397,2,2,,
ENSG00000135945.9,REV1,-4.715163456861219,-141.0471465543861,2.4151678281368233e-06,0.0011175446817247195,1,1,,
ENSG00000196968.10,FUT11,4.708388808841667,14.233834531655882,2.496825028183244e-06,0.1094210333528404,1,1,,
ENSG00000134851.12,TMEM165,-4.677711903218218,-30.268797527439858,2.900937294849012e-06,0.0238823250071463,2,2,,
ENSG00000164076.16,CAMKV,4.670531336559639,182.6319896481612,3.0042164777956764e-06,0.0006540017036220079,2,2,,
ENSG00000269489.1,RP11-98D18.17,4.659671148877004,18.102278581226383,3.1671496342241554e-06,0.06625887345415372,2,2,,
ENSG00000132563.15,REEP2,-4.643832349591078,-39.91917102440175,3.4200511985855457e-06,0.013532873964766018,1,1,,
ENSG00000146066.2,HIGD2A,-4.642415822122404,-70.87529400565627,3.443589494728247e-06,0.00429040537970409,1,2,,
ENSG00000083312.17,TNPO1,-4.608724116039327,-45.125969599323476,4.051475004488415e-06,0.01043057691766383,3,3,,
ENSG00000049449.8,RCN1,4.605262161902263,1212.0693528675765,4.119465615537137e-06,1.4436229438548168e-05,1,1,,
ENSG00000148842.17,CNNM2,-4.587718160813061,-30.07510620801882,4.481170444892945e-06,0.023269075048975518,2,2,,
ENSG00000273145.1,CITF22-92A6.1,4.566607475602679,41.21486145848877,4.956809472471315e-06,0.012276644441167106,1,1,,
ENSG00000007372.21,PAX6,4.550827463468414,9791.902279172487,5.343535320758992e-06,2.1599644299301946e-07,1,1,,
ENSG00000145388.14,METTL14,-4.544052461218753,-10.337245812147302,5.518291446573855e-06,0.1932310821893734,2,2,,
ENSG00000175970.10,UNC119B,4.543678936975847,28.614428011272018,5.528083676482022e-06,0.025214196543618454,1,1,,
ENSG00000170653.18,ATF7,4.533129035006577,94.51319251799076,5.811628801868021e-06,0.0023004420433794786,2,2,,
ENSG00000106327.12,TFR2,-4.516356342464413,-19.841858597190623,6.291276261087887e-06,0.05180977433131197,2,2,,
ENSG00000254081.1,LINC01299,4.505952334587731,5.180433482469309,6.6075919873480135e-06,0.7565558317252629,4,4,,
ENSG00000204120.14,GIGYF2,4.4861660555771765,67.53146489473447,7.251623198555651e-06,0.00441304492728028,1,1,,
ENSG00000105866.13,SP4,4.484829882302798,36.27743592775477,7.297213015367172e-06,0.015283357807679782,1,1,,
ENSG00000081138.13,CDH7,-4.484535306688402,-542146285.7764152,7.3073006535715076e-06,6.842297001541907e-17,1,1,,
ENSG00000197405.7,C5AR1,-4.471715806550817,-67.99354232336206,7.759450154561848e-06,0.004325268320768903,1,1,,
ENSG00000096433.10,ITPR3,4.460899065402352,41.55107919310138,8.161652600829718e-06,0.011526041460188775,2,2,,
ENSG00000166682.10,TMPRSS5,-4.459220226719295,-7.517349568966169,8.225836840660148e-06,0.3518749499147211,2,2,,
ENSG00000112237.12,CCNC,-4.450156156376653,-28.471959491889848,8.580787415751925e-06,0.024429567996764663,1,1,,
